Origin Airport,Destination Airport,Flight Time (Minutes)
George Bush Intercontinental Airport,Seattle-Tacoma International Airport,312.65351809238234
George Bush Intercontinental Airport,Phoenix Sky Harbor International Airport,193.9295369195059
George Bush Intercontinental Airport,Newark Liberty International Airport,248.69421537668651
George Bush Intercontinental Airport,San Francisco International Airport,281.65877299462244
George Bush Intercontinental Airport,Logan International Airport,281.6783613093086
George Bush Intercontinental Airport,Fort Lauderdale-Hollywood International Airport,190.13770277919622
George Bush Intercontinental Airport,Minneapolis-Saint Paul International Airport,199.71889607251285
George Bush Intercontinental Airport,LaGuardia Airport,250.94867560186552
George Bush Intercontinental Airport,Detroit Metropolitan Airport,205.06748127952756
George Bush Intercontinental Airport,Philadelphia International Airport,238.524138844536
George Bush Intercontinental Airport,Salt Lake City International Airport,218.42125551505194
George Bush Intercontinental Airport,Ronald Reagan Washington National Airport,222.73395432814021
George Bush Intercontinental Airport,San Diego International Airport,232.32695194212835
George Bush Intercontinental Airport,Baltimore/Washington International Airport,226.46938436387325
George Bush Intercontinental Airport,Tampa International Airport,166.20024639535433
George Bush Intercontinental Airport,Austin-Bergstrom International Airport,48.608970414611946
George Bush Intercontinental Airport,Washington Dulles International Airport,220.39520301280743
George Bush Intercontinental Airport,Nashville International Airport,148.73225352196533
George Bush Intercontinental Airport,Paris Charles de Gaulle Airport,757.4692563032556
Logan International Airport,Hartsfield-Jackson Atlanta International Airport,187.87331719484712
Logan International Airport,Dallas/Fort Worth International Airport,274.1833912479535
Logan International Airport,Denver International Airport,298.8405501169625
Logan International Airport,O'Hare International Airport,177.56084678692724
Logan International Airport,Los Angeles International Airport,406.86506155654916
Logan International Airport,John F. Kennedy International Airport,73.38466923334666
Logan International Airport,Harry Reid International Airport,377.3700402270394
Logan International Airport,Orlando International Airport,209.03429881307216
Logan International Airport,Miami International Airport,226.97076171356323
Logan International Airport,Charlotte Douglas International Airport,157.2913922116643
Logan International Airport,Seattle-Tacoma International Airport,391.95858142832583
Logan International Airport,Phoenix Sky Harbor International Airport,367.1149726621074
Logan International Airport,Newark Liberty International Airport,81.49223978382632
Logan International Airport,San Francisco International Airport,418.6498934194062
Logan International Airport,George Bush Intercontinental Airport,276.7896247446271
Logan International Airport,Fort Lauderdale-Hollywood International Airport,224.24747995335628
Logan International Airport,Minneapolis-Saint Paul International Airport,208.76881557507886
Logan International Airport,LaGuardia Airport,73.12972924827432
Logan International Airport,Detroit Metropolitan Airport,144.5235896083533
Logan International Airport,Philadelphia International Airport,91.99946087088335
Logan International Airport,Salt Lake City International Airport,342.07730807923514
Logan International Airport,Ronald Reagan Washington National Airport,113.97280133922781
Logan International Airport,San Diego International Airport,403.9837770975135
Logan International Airport,Baltimore/Washington International Airport,110.0508793063905
Logan International Airport,Tampa International Airport,217.27983268156223
Logan International Airport,Austin-Bergstrom International Airport,289.8641796876942
Logan International Airport,Washington Dulles International Airport,115.73644336802047
Logan International Airport,Nashville International Airport,185.26628307596417
Logan International Airport,Paris Charles de Gaulle Airport,535.4218322315025
Fort Lauderdale-Hollywood International Airport,Hartsfield-Jackson Atlanta International Airport,140.13159734347497
Fort Lauderdale-Hollywood International Airport,Dallas/Fort Worth International Airport,210.46755166312784
Fort Lauderdale-Hollywood International Airport,Denver International Airport,292.6656322395613
Fort Lauderdale-Hollywood International Airport,O'Hare International Airport,219.39037200719284
Fort Lauderdale-Hollywood International Airport,Los Angeles International Airport,372.71735695758855
Fort Lauderdale-Hollywood International Airport,John F. Kennedy International Airport,204.5068481094034
Fort Lauderdale-Hollywood International Airport,Harry Reid International Airport,351.04364566573236
Fort Lauderdale-Hollywood International Airport,Orlando International Airport,72.20957716384974
Fort Lauderdale-Hollywood International Airport,Miami International Airport,48.608970414611946
Fort Lauderdale-Hollywood International Airport,Charlotte Douglas International Airport,144.90562448468205
Fort Lauderdale-Hollywood International Airport,Seattle-Tacoma International Airport,420.7414938728111
Fort Lauderdale-Hollywood International Airport,Phoenix Sky Harbor International Airport,325.18751742920676
Fort Lauderdale-Hollywood International Airport,Newark Liberty International Airport,203.95655235770784
Fort Lauderdale-Hollywood International Airport,San Francisco International Airport,403.58499776058255
Fort Lauderdale-Hollywood International Airport,George Bush Intercontinental Airport,188.35060009735324
Fort Lauderdale-Hollywood International Airport,Logan International Airport,227.19785188321268
Fort Lauderdale-Hollywood International Airport,Minneapolis-Saint Paul International Airport,256.7480225240709
Fort Lauderdale-Hollywood International Airport,LaGuardia Airport,205.40685309887505
Fort Lauderdale-Hollywood International Airport,Detroit Metropolitan Airport,209.99232196331394
Fort Lauderdale-Hollywood International Airport,Philadelphia International Airport,194.20101301234513
Fort Lauderdale-Hollywood International Airport,Salt Lake City International Airport,339.70032529149387
Fort Lauderdale-Hollywood International Airport,Ronald Reagan Washington National Airport,181.62725833426168
Fort Lauderdale-Hollywood International Airport,San Diego International Airport,363.3012209774685
Fort Lauderdale-Hollywood International Airport,Baltimore/Washington International Airport,185.18841797711934
Fort Lauderdale-Hollywood International Airport,Tampa International Airport,74.78666747161081
Fort Lauderdale-Hollywood International Airport,Austin-Bergstrom International Airport,206.5261799465291
Fort Lauderdale-Hollywood International Airport,Washington Dulles International Airport,181.938592163118
Fort Lauderdale-Hollywood International Airport,Nashville International Airport,166.02894166363689
Fort Lauderdale-Hollywood International Airport,Paris Charles de Gaulle Airport,693.0051625287037
Minneapolis-Saint Paul International Airport,Hartsfield-Jackson Atlanta International Airport,184.41881293640034
Minneapolis-Saint Paul International Airport,Dallas/Fort Worth International Airport,175.82927348098383
Minneapolis-Saint Paul International Airport,Denver International Airport,152.9955712224883
Minneapolis-Saint Paul International Airport,O'Hare International Airport,101.60517464557407
Minneapolis-Saint Paul International Airport,Los Angeles International Airport,268.8279904519328
Minneapolis-Saint Paul International Airport,John F. Kennedy International Airport,198.38060040811325
Minneapolis-Saint Paul International Airport,Harry Reid International Airport,231.8640304154133
Minneapolis-Saint Paul International Airport,Orlando International Airport,237.0059920835427
Minneapolis-Saint Paul International Airport,Miami International Airport,269.14978200728206
Minneapolis-Saint Paul International Airport,Charlotte Douglas International Airport,185.4125099148662
Minneapolis-Saint Paul International Airport,Seattle-Tacoma International Airport,244.58898323074078
Minneapolis-Saint Paul International Airport,Phoenix Sky Harbor International Airport,228.9661580843248
Minneapolis-Saint Paul International Airport,Newark Liberty International Airport,195.60935101090286
Minneapolis-Saint Paul International Airport,San Francisco International Airport,275.6345981555264
Minneapolis-Saint Paul International Airport,George Bush Intercontinental Airport,197.6584446752503
Minneapolis-Saint Paul International Airport,Logan International Airport,211.1814286470236
Minneapolis-Saint Paul International Airport,Fort Lauderdale-Hollywood International Airport,267.260053677663
Minneapolis-Saint Paul International Airport,LaGuardia Airport,197.28957604778634
Minneapolis-Saint Paul International Airport,Detroit Metropolitan Airport,131.40868904839704
Minneapolis-Saint Paul International Airport,Philadelphia International Airport,191.95217634045827
Minneapolis-Saint Paul International Airport,Salt Lake City International Airport,191.6835935895111
Minneapolis-Saint Paul International Airport,Ronald Reagan Washington National Airport,185.31053812880498
Minneapolis-Saint Paul International Airport,San Diego International Airport,268.5305811751007
Minneapolis-Saint Paul International Airport,Baltimore/Washington International Airport,186.0442235534386
Minneapolis-Saint Paul International Airport,Tampa International Airport,236.49693596121304
Minneapolis-Saint Paul International Airport,Austin-Bergstrom International Airport,198.70429775202624
Minneapolis-Saint Paul International Airport,Washington Dulles International Airport,182.24450106159878
Minneapolis-Saint Paul International Airport,Nashville International Airport,153.98936153528257
Minneapolis-Saint Paul International Airport,Paris Charles de Gaulle Airport,643.3155767171361
LaGuardia Airport,Hartsfield-Jackson Atlanta International Airport,163.7051532491579
LaGuardia Airport,Dallas/Fort Worth International Airport,245.50533056663707
LaGuardia Airport,Denver International Airport,281.47759178437013
LaGuardia Airport,O'Hare International Airport,160.13087686985438
LaGuardia Airport,Los Angeles International Airport,388.78831037460077
LaGuardia Airport,John F. Kennedy International Airport,48.608970414611946
LaGuardia Airport,Harry Reid International Airport,359.6313663278214
LaGuardia Airport,Orlando International Airport,186.684317440644
LaGuardia Airport,Miami International Airport,205.89595757109015
LaGuardia Airport,Charlotte Douglas International Airport,133.1204577136607
LaGuardia Airport,Seattle-Tacoma International Airport,381.40029076738443
LaGuardia Airport,Phoenix Sky Harbor International Airport,347.7092349299096
LaGuardia Airport,Newark Liberty International Airport,48.608970414611946
LaGuardia Airport,San Francisco International Airport,402.782340029817
LaGuardia Airport,George Bush Intercontinental Airport,247.10333617321808
LaGuardia Airport,Logan International Airport,73.19499890047572
LaGuardia Airport,Fort Lauderdale-Hollywood International Airport,203.17506901943526
LaGuardia Airport,Minneapolis-Saint Paul International Airport,195.3002458243671
LaGuardia Airport,Detroit Metropolitan Airport,127.3745525650075
LaGuardia Airport,Philadelphia International Airport,48.608970414611946
LaGuardia Airport,Salt Lake City International Airport,326.3215596991962
LaGuardia Airport,Ronald Reagan Washington National Airport,83.35767118936151
LaGuardia Airport,San Diego International Airport,385.2365697284126
LaGuardia Airport,Baltimore/Washington International Airport,73.17749447896672
LaGuardia Airport,Tampa International Airport,194.53327495451754
LaGuardia Airport,Austin-Bergstrom International Airport,266.81934843811894
LaGuardia Airport,Washington Dulles International Airport,85.17961773105482
LaGuardia Airport,Nashville International Airport,161.92308415498172
LaGuardia Airport,Paris Charles de Gaulle Airport,561.1391183855587
Detroit Metropolitan Airport,Hartsfield-Jackson Atlanta International Airport,141.930752230874
Detroit Metropolitan Airport,Dallas/Fort Worth International Airport,193.2228053657851
Detroit Metropolitan Airport,Denver International Airport,210.7422720678871
Detroit Metropolitan Airport,O'Hare International Airport,88.28999651284201
Detroit Metropolitan Airport,Los Angeles International Airport,325.930872066604
Detroit Metropolitan Airport,John F. Kennedy International Airport,128.80994226814016
Detroit Metropolitan Airport,Harry Reid International Airport,296.18412797118515
Detroit Metropolitan Airport,Orlando International Airport,189.49666016256856
Detroit Metropolitan Airport,Miami International Airport,214.8672448506416
Detroit Metropolitan Airport,Charlotte Douglas International Airport,127.90676472167638
Detroit Metropolitan Airport,Seattle-Tacoma International Airport,319.10466025219193
Detroit Metropolitan Airport,Phoenix Sky Harbor International Airport,286.2228512724329
Detroit Metropolitan Airport,Newark Liberty International Airport,125.99973381152128
Detroit Metropolitan Airport,San Francisco International Airport,338.71622222767246
Detroit Metropolitan Airport,George Bush Intercontinental Airport,202.84610874940165
Detroit Metropolitan Airport,Logan International Airport,145.28733551866216
Detroit Metropolitan Airport,Fort Lauderdale-Hollywood International Airport,212.44544167364393
Detroit Metropolitan Airport,Minneapolis-Saint Paul International Airport,130.87544668521204
Detroit Metropolitan Airport,LaGuardia Airport,127.85537158251242
Detroit Metropolitan Airport,Philadelphia International Airport,121.44047520124917
Detroit Metropolitan Airport,Salt Lake City International Airport,255.35460093146472
Detroit Metropolitan Airport,Ronald Reagan Washington National Airport,115.07785898818567
Detroit Metropolitan Airport,San Diego International Airport,323.1243353885494
Detroit Metropolitan Airport,Baltimore/Washington International Airport,115.53107578898492
Detroit Metropolitan Airport,Tampa International Airport,192.8856886275922
Detroit Metropolitan Airport,Austin-Bergstrom International Airport,212.43850485860582
Detroit Metropolitan Airport,Washington Dulles International Airport,112.12653076050569
Detroit Metropolitan Airport,Nashville International Airport,121.64730829668343
Detroit Metropolitan Airport,Paris Charles de Gaulle Airport,607.066547997534
Philadelphia International Airport,Hartsfield-Jackson Atlanta International Airport,151.19058600618786
Philadelphia International Airport,Dallas/Fort Worth International Airport,234.29655474514456
Philadelphia International Airport,Denver International Airport,273.4501381856452
Philadelphia International Airport,O'Hare International Airport,152.87409014321761
Philadelphia International Airport,Los Angeles International Airport,380.10153777532406
Philadelphia International Airport,John F. Kennedy International Airport,48.608970414611946
Philadelphia International Airport,Harry Reid International Airport,351.1899743584193
Philadelphia International Airport,Orlando International Airport,175.09824591324437
Philadelphia International Airport,Miami International Airport,195.01179456879734
Philadelphia International Airport,Charlotte Douglas International Airport,120.55296340270675
Philadelphia International Airport,Seattle-Tacoma International Airport,377.01454585863377
Philadelphia International Airport,Phoenix Sky Harbor International Airport,338.2859999278245
Philadelphia International Airport,Newark Liberty International Airport,48.608970414611946
Philadelphia International Airport,San Francisco International Airport,395.3611778110756
Philadelphia International Airport,George Bush Intercontinental Airport,235.16146341414537
Philadelphia International Airport,Logan International Airport,92.14972995531748
Philadelphia International Airport,Fort Lauderdale-Hollywood International Airport,192.30032610642013
Philadelphia International Airport,Minneapolis-Saint Paul International Airport,190.11477892889064
Philadelphia International Airport,LaGuardia Airport,48.608970414611946
Philadelphia International Airport,Detroit Metropolitan Airport,121.04747478831815
Philadelphia International Airport,Salt Lake City International Airport,319.11939473079605
Philadelphia International Airport,Ronald Reagan Washington National Airport,48.608970414611946
Philadelphia International Airport,San Diego International Airport,376.1568936119757
Philadelphia International Airport,Baltimore/Washington International Airport,48.608970414611946
Philadelphia International Airport,Tampa International Airport,182.70019470109554
Philadelphia International Airport,Austin-Bergstrom International Airport,248.89665730073258
Philadelphia International Airport,Washington Dulles International Airport,48.608970414611946
Philadelphia International Airport,Nashville International Airport,150.2124430094185
Philadelphia International Airport,Paris Charles de Gaulle Airport,574.4515257310435
Salt Lake City International Airport,Hartsfield-Jackson Atlanta International Airport,282.6099228969701
Salt Lake City International Airport,Dallas/Fort Worth International Airport,195.30172094282503
Salt Lake City International Airport,Denver International Airport,115.16200380471395
Salt Lake City International Airport,O'Hare International Airport,230.5496311724904
Salt Lake City International Airport,Los Angeles International Airport,139.14724466204473
Salt Lake City International Airport,John F. Kennedy International Airport,334.7750472349978
Salt Lake City International Airport,Harry Reid International Airport,109.83819178439829
Salt Lake City International Airport,Orlando International Airport,327.13626706375294
Salt Lake City International Airport,Miami International Airport,348.76428249022797
Salt Lake City International Airport,Charlotte Douglas International Airport,299.16243160082024
Salt Lake City International Airport,Seattle-Tacoma International Airport,152.02289473685772
Salt Lake City International Airport,Phoenix Sky Harbor International Airport,128.40288587878112
Salt Lake City International Airport,Newark Liberty International Airport,331.8959649284319
Salt Lake City International Airport,San Francisco International Airport,140.19859137272368
Salt Lake City International Airport,George Bush Intercontinental Airport,221.16275707636387
Salt Lake City International Airport,Logan International Airport,350.55346917944763
Salt Lake City International Airport,Fort Lauderdale-Hollywood International Airport,348.028134701977
Salt Lake City International Airport,Minneapolis-Saint Paul International Airport,193.56631092617727
Salt Lake City International Airport,LaGuardia Airport,333.83952845829356
Salt Lake City International Airport,Detroit Metropolitan Airport,259.55275349018905
Salt Lake City International Airport,Philadelphia International Airport,326.2190430926946
Salt Lake City International Airport,Ronald Reagan Washington National Airport,315.98904181492526
Salt Lake City International Airport,San Diego International Airport,144.03272027120997
Salt Lake City International Airport,Baltimore/Washington International Airport,317.8145544073782
Salt Lake City International Airport,Tampa International Airport,321.2648769598614
Salt Lake City International Airport,Austin-Bergstrom International Airport,206.48826765061185
Salt Lake City International Airport,Washington Dulles International Airport,312.78001661717286
Salt Lake City International Airport,Nashville International Airport,249.166191245927
Salt Lake City International Airport,Paris Charles de Gaulle Airport,764.7697897137027
Ronald Reagan Washington National Airport,Hartsfield-Jackson Atlanta International Airport,135.51737611347156
Ronald Reagan Washington National Airport,Dallas/Fort Worth International Airport,219.8748511733878
Ronald Reagan Washington National Airport,Denver International Airport,256.6096400963447
Ronald Reagan Washington National Airport,O'Hare International Airport,144.24191926722767
Ronald Reagan Washington National Airport,Los Angeles International Airport,368.51324663706873
Ronald Reagan Washington National Airport,John F. Kennedy International Airport,83.26364057137111
Ronald Reagan Washington National Airport,Harry Reid International Airport,339.9298350640076
Ronald Reagan Washington National Airport,Orlando International Airport,161.6754157054812
Ronald Reagan Washington National Airport,Miami International Airport,182.7470743057182
Ronald Reagan Washington National Airport,Charlotte Douglas International Airport,98.792934622332
Ronald Reagan Washington National Airport,Seattle-Tacoma International Airport,370.68557918103596
Ronald Reagan Washington National Airport,Phoenix Sky Harbor International Airport,325.8627496083914
Ronald Reagan Washington National Airport,Newark Liberty International Airport,75.08825668892428
Ronald Reagan Washington National Airport,San Francisco International Airport,385.2783602238294
Ronald Reagan Washington National Airport,George Bush Intercontinental Airport,219.93880030494626
Ronald Reagan Washington National Airport,Logan International Airport,114.27814559104112
Ronald Reagan Washington National Airport,Fort Lauderdale-Hollywood International Airport,180.0668596893716
Ronald Reagan Washington National Airport,Minneapolis-Saint Paul International Airport,183.65388468112337
Ronald Reagan Washington National Airport,LaGuardia Airport,83.44594009605993
Ronald Reagan Washington National Airport,Detroit Metropolitan Airport,114.76327208779989
Ronald Reagan Washington National Airport,Philadelphia International Airport,48.608970414611946
Ronald Reagan Washington National Airport,Salt Lake City International Airport,309.4326251693857
Ronald Reagan Washington National Airport,San Diego International Airport,364.1048585135101
Ronald Reagan Washington National Airport,Baltimore/Washington International Airport,48.608970414611946
Ronald Reagan Washington National Airport,Tampa International Airport,168.76518738096672
Ronald Reagan Washington National Airport,Austin-Bergstrom International Airport,233.9501123130699
Ronald Reagan Washington National Airport,Washington Dulles International Airport,48.608970414611946
Ronald Reagan Washington National Airport,Nashville International Airport,135.3386935374
Ronald Reagan Washington National Airport,Paris Charles de Gaulle Airport,591.1298070721939
San Diego International Airport,Hartsfield-Jackson Atlanta International Airport,323.5793981499297
San Diego International Airport,Dallas/Fort Worth International Airport,219.6917212857523
San Diego International Airport,Denver International Airport,177.06161596020854
San Diego International Airport,O'Hare International Airport,301.04252533839383
San Diego International Airport,Los Angeles International Airport,48.608970414611946
San Diego International Airport,John F. Kennedy International Airport,397.3450416249621
San Diego International Airport,Harry Reid International Airport,89.45206418688275
San Diego International Airport,Orlando International Airport,356.73323133438134
San Diego International Airport,Miami International Airport,373.07401144329725
San Diego International Airport,Charlotte Douglas International Airport,346.81114981983785
San Diego International Airport,Seattle-Tacoma International Airport,199.75562026455026
San Diego International Airport,Phoenix Sky Harbor International Airport,95.43866171136003
San Diego International Airport,Newark Liberty International Airport,394.47989183503586
San Diego International Airport,San Francisco International Airport,120.31916183193397
San Diego International Airport,George Bush Intercontinental Airport,235.5799054229658
San Diego International Airport,Logan International Airport,416.8027825113062
San Diego International Airport,Fort Lauderdale-Hollywood International Airport,373.1620285139335
San Diego International Airport,Minneapolis-Saint Paul International Airport,273.0369787878735
San Diego International Airport,LaGuardia Airport,396.64248794508285
San Diego International Airport,Detroit Metropolitan Airport,330.45508019231
San Diego International Airport,Philadelphia International Airport,386.90912797066153
San Diego International Airport,Salt Lake City International Airport,144.78745344754594
San Diego International Airport,Ronald Reagan Washington National Airport,374.02022262295446
San Diego International Airport,Baltimore/Washington International Airport,376.6635787378479
San Diego International Airport,Tampa International Airport,348.29864022128436
San Diego International Airport,Austin-Bergstrom International Airport,216.88785242562165
San Diego International Airport,Washington Dulles International Airport,370.9085840159162
San Diego International Airport,Nashville International Airport,302.48447357476016
San Diego International Airport,Paris Charles de Gaulle Airport,853.2722450733916
Baltimore/Washington International Airport,Hartsfield-Jackson Atlanta International Airport,139.43052903254005
Baltimore/Washington International Airport,Dallas/Fort Worth International Airport,223.1274189697573
Baltimore/Washington International Airport,Denver International Airport,258.58876356574274
Baltimore/Washington International Airport,O'Hare International Airport,145.50239907047418
Baltimore/Washington International Airport,Los Angeles International Airport,370.84179301926133
Baltimore/Washington International Airport,John F. Kennedy International Airport,73.10215197839433
Baltimore/Washington International Airport,Harry Reid International Airport,342.14732646026425
Baltimore/Washington International Airport,Orlando International Airport,165.3677496032182
Baltimore/Washington International Airport,Miami International Airport,186.2224953711938
Baltimore/Washington International Airport,Charlotte Douglas International Airport,109.02435747763423
Baltimore/Washington International Airport,Seattle-Tacoma International Airport,371.4840857270672
Baltimore/Washington International Airport,Phoenix Sky Harbor International Airport,328.44588685222595
Baltimore/Washington International Airport,Newark Liberty International Airport,71.12126253417142
Baltimore/Washington International Airport,San Francisco International Airport,387.1517053540518
Baltimore/Washington International Airport,George Bush Intercontinental Airport,223.5446239313374
Baltimore/Washington International Airport,Logan International Airport,110.31241511894851
Baltimore/Washington International Airport,Fort Lauderdale-Hollywood International Airport,183.53500144258692
Baltimore/Washington International Airport,Minneapolis-Saint Paul International Airport,184.36805731467862
Baltimore/Washington International Airport,LaGuardia Airport,73.2430198647179
Baltimore/Washington International Airport,Detroit Metropolitan Airport,115.21119003691595
Baltimore/Washington International Airport,Philadelphia International Airport,48.608970414611946
Baltimore/Washington International Airport,Salt Lake City International Airport,311.16274280851974
Baltimore/Washington International Airport,Ronald Reagan Washington National Airport,48.608970414611946
Baltimore/Washington International Airport,San Diego International Airport,366.57925748252563
Baltimore/Washington International Airport,Tampa International Airport,172.54952811768504
Baltimore/Washington International Airport,Austin-Bergstrom International Airport,237.42930105893902
Baltimore/Washington International Airport,Washington Dulles International Airport,48.608970414611946
Baltimore/Washington International Airport,Nashville International Airport,138.7317967110395
Baltimore/Washington International Airport,Paris Charles de Gaulle Airport,586.9748941977232
Tampa International Airport,Hartsfield-Jackson Atlanta International Airport,117.06957900096583
Tampa International Airport,Dallas/Fort Worth International Airport,185.58510607166392
Tampa International Airport,Denver International Airport,260.91028686309653
Tampa International Airport,O'Hare International Airport,197.13067233152316
Tampa International Airport,Los Angeles International Airport,349.0323631401974
Tampa International Airport,John F. Kennedy International Airport,195.80791389262794
Tampa International Airport,Harry Reid International Airport,326.6688826894002
Tampa International Airport,Orlando International Airport,48.608970414611946
Tampa International Airport,Miami International Airport,82.18376748357417
Tampa International Airport,Charlotte Douglas International Airport,128.98378636110948
Tampa International Airport,Seattle-Tacoma International Airport,395.6107415800796
Tampa International Airport,Phoenix Sky Harbor International Airport,301.42284849268094
Tampa International Airport,Newark Liberty International Airport,194.76429236983373
Tampa International Airport,San Francisco International Airport,379.172781948563
Tampa International Airport,George Bush Intercontinental Airport,165.01205337220264
Tampa International Airport,Logan International Airport,219.98132807241748
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,74.86110132661523
Tampa International Airport,Minneapolis-Saint Paul International Airport,233.20999926935153
Tampa International Airport,LaGuardia Airport,196.4997472117227
Tampa International Airport,Detroit Metropolitan Airport,191.02214744337243
Tampa International Airport,Philadelphia International Airport,184.33097175618389
Tampa International Airport,Salt Lake City International Airport,314.43093171525527
Tampa International Airport,Ronald Reagan Washington National Airport,170.04137575480763
Tampa International Airport,San Diego International Airport,339.9550006654975
Tampa International Airport,Baltimore/Washington International Airport,173.9176652017003
Tampa International Airport,Austin-Bergstrom International Airport,183.3303396114944
Tampa International Airport,Washington Dulles International Airport,169.69822981274484
Tampa International Airport,Nashville International Airport,142.22482496956331
Tampa International Airport,Paris Charles de Gaulle Airport,694.7401937784564
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,171.54948249050196
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,75.95440257357879
Austin-Bergstrom International Airport,Denver International Airport,165.6330128487407
Austin-Bergstrom International Airport,O'Hare International Airport,194.31805986569026
Austin-Bergstrom International Airport,Los Angeles International Airport,224.30556573345044
Austin-Bergstrom International Airport,John F. Kennedy International Airport,271.4283388126677
Austin-Bergstrom International Airport,Harry Reid International Airport,204.5445258024784
Austin-Bergstrom International Airport,Orlando International Airport,193.88253672667625
Austin-Bergstrom International Airport,Miami International Airport,208.71339215811417
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,199.03702543800554
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,299.3834778355083
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,176.0663223122184
Austin-Bergstrom International Airport,Newark Liberty International Airport,268.9796500130236
Austin-Bergstrom International Airport,San Francisco International Airport,258.4316418644451
Austin-Bergstrom International Airport,George Bush Intercontinental Airport,48.608970414611946
Austin-Bergstrom International Airport,Logan International Airport,295.39080770204936
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,208.86543580170073
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,200.7966971062222
Austin-Bergstrom International Airport,LaGuardia Airport,271.24851776363204
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,214.97363854638965
Austin-Bergstrom International Airport,Philadelphia International Airport,252.81733211752965
Austin-Bergstrom International Airport,Salt Lake City International Airport,204.22314712046426
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,237.26567019238297
Austin-Bergstrom International Airport,San Diego International Airport,214.2897399928121
Austin-Bergstrom International Airport,Baltimore/Washington International Airport,240.88109932850705
Austin-Bergstrom International Airport,Tampa International Airport,184.97819119795372
Austin-Bergstrom International Airport,Washington Dulles International Airport,234.7716498601884
Austin-Bergstrom International Airport,Nashville International Airport,162.05062512307077
Austin-Bergstrom International Airport,Paris Charles de Gaulle Airport,769.3994329666025
Washington Dulles International Airport,Hartsfield-Jackson Atlanta International Airport,133.84397784482908
Washington Dulles International Airport,Dallas/Fort Worth International Airport,217.26033775948957
Washington Dulles International Airport,Denver International Airport,253.5642012204793
Washington Dulles International Airport,O'Hare International Airport,141.16385420092902
Washington Dulles International Airport,Los Angeles International Airport,365.56456797774723
Washington Dulles International Airport,John F. Kennedy International Airport,85.21471418634445
Washington Dulles International Airport,Harry Reid International Airport,336.94752224986627
Washington Dulles International Airport,Orlando International Airport,161.57859858584845
Washington Dulles International Airport,Miami International Airport,183.03502986533272
Washington Dulles International Airport,Charlotte Douglas International Airport,97.59910214576104
Washington Dulles International Airport,Seattle-Tacoma International Airport,367.7337095945472
Washington Dulles International Airport,Phoenix Sky Harbor International Airport,322.963724212752
Washington Dulles International Airport,Newark Liberty International Airport,83.11655735741772
Washington Dulles International Airport,San Francisco International Airport,382.270739290745
Washington Dulles International Airport,George Bush Intercontinental Airport,217.6797256672527
Washington Dulles International Airport,Logan International Airport,116.06259955980346
Washington Dulles International Airport,Fort Lauderdale-Hollywood International Airport,180.37016747520045
Washington Dulles International Airport,Minneapolis-Saint Paul International Airport,180.66817038891543
Washington Dulles International Airport,LaGuardia Airport,85.27958955749335
Washington Dulles International Airport,Detroit Metropolitan Airport,111.84537329993742
Washington Dulles International Airport,Philadelphia International Airport,48.608970414611946
Washington Dulles International Airport,Salt Lake City International Airport,306.38966532683634
Washington Dulles International Airport,Ronald Reagan Washington National Airport,48.608970414611946
Washington Dulles International Airport,San Diego International Airport,361.1903371571931
Washington Dulles International Airport,Baltimore/Washington International Airport,48.608970414611946
Washington Dulles International Airport,Tampa International Airport,168.4300288364078
Washington Dulles International Airport,Austin-Bergstrom International Airport,231.54850490276843
Washington Dulles International Airport,Nashville International Airport,132.78787824648455
Washington Dulles International Airport,Paris Charles de Gaulle Airport,592.9845518870193
Nashville International Airport,Hartsfield-Jackson Atlanta International Airport,85.40494693005118
Nashville International Airport,Dallas/Fort Worth International Airport,146.5491406453248
Nashville International Airport,Denver International Airport,196.52208930503429
Nashville International Airport,O'Hare International Airport,117.77863882083427
Nashville International Airport,Los Angeles International Airport,302.51453113436617
Nashville International Airport,John F. Kennedy International Airport,163.2349942101992
Nashville International Airport,Harry Reid International Airport,275.31493193734184
Nashville International Airport,Orlando International Airport,143.52674582495922
Nashville International Airport,Miami International Airport,169.0633434251095
Nashville International Airport,Charlotte Douglas International Airport,98.55200189172656
Nashville International Airport,Seattle-Tacoma International Airport,325.7844631986234
Nashville International Airport,Phoenix Sky Harbor International Airport,251.11888129665942
Nashville International Airport,Newark Liberty International Airport,160.79598005221834
Nashville International Airport,San Francisco International Airport,324.5558380203099
Nashville International Airport,George Bush Intercontinental Airport,147.9049557751531
Nashville International Airport,Logan International Airport,186.96715528768308
Nashville International Airport,Fort Lauderdale-Hollywood International Airport,167.24066244264617
Nashville International Airport,Minneapolis-Saint Paul International Airport,153.06023473353008
Nashville International Airport,LaGuardia Airport,163.04123799788138
Nashville International Airport,Detroit Metropolitan Airport,122.04825209740045
Nashville International Airport,Philadelphia International Airport,151.0845814872141
